Date,DLS_LS,Cumulative DLS_LS,RSI_L,Cumulative RSI_L,DLS_L,Cumulative DLS_L
2021-07-12,-0.01577781104548643,0.728222786217019,-0.011345856544126186,0.990990049549282,-0.009501342588405595,1.0589043927117765
2021-07-19,0.039204967508434406,0.7959777043979934,0.010736842351129594,1.0123669958339603,0.04370533879558072,1.1488895067429543
2021-07-26,-0.01322497565851716,0.7722259429740903,-0.010000317484798602,0.9922426869796903,-0.004471186729621927,1.1392814204969817
2021-08-02,-0.039567746983036174,0.7021029552657188,0.004111929388490528,1.0004346482332878,-0.03219393427302795,1.070409535053992
2021-08-09,-0.007164252721164039,0.689908659536755,0.00013036935045707132,1.0006954435990099,0.0018253509512240898,1.074188759068226
2021-08-16,-0.03206113994193206,0.6357282615142643,-0.018451720154048886,0.9637791711602404,-0.029871872199798356,1.0122288575390814
2021-08-23,0.01682451967463923,0.6632486038324745,0.03259710800603147,1.0277926929025458,0.016362722897840198,1.0451544007420313
2021-08-30,0.018147403214599282,0.6934322468923415,0.004008386812735127,1.0359208703917373,0.004112427495641406,1.053564949932475
2021-09-06,-0.013264763992317099,0.6709692678003354,-0.005583487411755767,1.0245533318405742,-0.02552796093415198,1.001141624114855
2021-09-13,-0.014977293900659463,0.6459426699775199,-0.01201279092396338,1.00023279595076,-0.018560670105927372,0.9639990945944195
2021-09-20,0.007904471470262173,0.6589529768540443,0.0018880814280767344,1.0040093983446248,0.0076059609062548795,0.9789371949278245
2021-09-27,0.0033477893603543153,0.6645068019792846,-0.015121511157062246,0.9737057478686988,-0.014090533162937287,0.9510529147553239
2021-10-04,0.009249557849576987,0.6799027539352065,0.006535085351170339,0.9866040833891161,0.014764563223209012,0.979859358867055
2021-10-11,-0.00925527905206592,0.664354785167202,-0.011163437179329137,0.964426753504003,0.0037549921879411518,0.987293715292823
2021-10-18,-0.02444206348785615,0.6236745198418281,0.014568202508588767,0.9930449202623388,0.0023923951431370277,0.9920481071252762
2021-10-25,-0.01524472736577501,0.5989220444560839,-0.009102898243870342,0.974902435157728,-0.015911590718255028,0.9603514529536243
2021-11-01,0.0362679571834266,0.656911680704054,0.008165894686309783,0.9910292804589627,0.022460780484783123,1.0043824766114415
2021-11-08,0.01901547264963285,0.688418639451339,0.002813725180722015,0.996631489680945,0.0094518253953353,1.0233275498058427
2021-11-15,-0.016485941005151047,0.6605834693693469,-0.011576827457604064,0.9735168314284897,-0.022617405654267335,0.9775651298404293
2021-11-22,0.007963690358353447,0.6738078419336049,-0.007703972679841016,0.9583129116759581,-0.014173938391563074,0.9495352435247675
2021-11-29,0.01676505828738868,0.7018693279655099,-0.021,0.917188340530763,-0.013462993513585358,0.9232886631866875
2021-12-06,-0.021242624081743745,0.6657171575952887,0.026383840850307438,0.9677711325873917,0.007229948153576805,0.9371939405058896
2021-12-13,0.014296635740850161,0.6895313090447126,0.018545642658567285,1.0042647128462017,0.0026771252087829014,0.9423800512383194
2021-12-20,0.0401264385949584,0.7573261833713552,0.0007903560123621459,1.0058487955123647,0.03824632261680121,1.0166689453224191
2021-12-27,0.012724136070884993,0.7796866408495011,0.003805766582495102,1.013482587827864,0.02468166604610311,1.0664436947564142
2022-01-03,-0.00648450309431072,0.7681462573200091,0.007512947277539817,1.0286097763544593,-0.004507167835723225,1.057129886201075
2022-01-10,-0.009765569409937332,0.7508793023172295,-0.005973329429047073,1.0164922218773085,0.009940061915865394,1.0775778846388908
2022-01-17,0.0632426277062166,0.8616095101921983,-0.018342098548691683,0.9795055228209646,-0.023523759491017066,1.0287054421567894
2022-01-24,0.012106389767786215,0.8841468805180026,-0.021,0.9379359068417243,0.001418487740180139,1.0315831359549255
2022-01-31,-0.010009480306607848,0.865287549422701,0.019381742873123185,0.9754964822927232,0.013865054135249504,1.0597511461152003
2022-02-07,-0.030275283698764116,0.8088154396841563,-0.009325866918229848,0.95707326500143,-0.015982015181766503,1.0268321720273264
2022-02-14,-0.0035663216811989825,0.8023646219643232,-0.018003223392771113,0.9218396378155891,-0.029864384038168306,0.9663020776609876
2022-02-21,-2.7575591457749482e-05,0.80231492069385,-0.021,0.8814810054214617,0.002974719257985631,0.9721512743184231
2022-02-28,0.0768263872258405,0.9407802646939858,0.017655375017734797,0.9146992581609223,0.04871376376294682,1.0682221856003653
2022-03-07,-0.03796459262098522,0.867099332578031,-0.021,0.874490573739543,-0.03877115009084033,0.9880348328212478
2022-03-14,0.06359524368360761,0.9858379696148318,0.057472389108917485,0.9822220253745,0.08442470243192907,1.1558740820064917
2022-03-21,0.03713983586979083,1.0595916658703253,0.007378741495483226,0.9968483292863914,0.03343682280125577,1.2279596616683626
2022-03-28,-0.04352568615285799,0.9699465254186115,0.014780212070691648,1.0263621710662507,-0.01871515807471019,1.1862630444161613
2022-04-04,-0.020542000282463273,0.929479883337025,-0.00554242618447057,1.0151312083101125,-0.01050130406264295,1.1633044314258276
2022-04-11,-0.001509009692013761,0.9265682794925238,-0.007055638778496875,1.0009131704130003,0.004856649895263939,1.173810843666136
2022-04-18,0.00496599714364145,0.9361356120655142,0.016538390427698564,1.0340050536372147,0.0013016507659324673,1.1766403862157864
2022-04-25,-0.03240474910764954,0.8733956233181457,-0.016546002100869397,1.0003504017465543,-0.030366551505565442,1.1105433238186708
2022-05-02,-0.030039341770131914,0.8171200519186226,0.008646989184953349,1.0176474100365742,-0.011385679093709238,1.0865133548203008
2022-05-09,-0.003412717362481717,0.8109187347677262,-0.014415939101592414,0.9885611278450013,-0.013595248312199798,1.0581466876547978
2022-05-16,-0.005236187245001209,0.8014364251870019,-0.01325370610301552,0.9622053230886625,-0.02564563047340062,1.0053642182431495
2022-05-23,0.0680343738533195,0.9239960244111618,-0.011995892129334836,0.9386669196972843,0.10321421503943354,1.2123463118972833
2022-05-30,-0.02099514103980756,0.8836014565186203,-0.015810378289235174,0.908015862320044,-0.022942921074248713,1.1615886250745189
2022-06-06,0.012281026285906521,0.9067340155182975,-0.021,0.867947529211323,-0.039386342455259085,1.0764515552399412
2022-06-13,0.004242351512196802,0.9148230514523885,-0.021,0.8287206310978852,-0.03606323865584071,1.0015679872460317
2022-06-20,-0.019105627727800136,0.878239155066729,0.03397753206783826,0.8908560449841307,0.020900918863404075,1.0434025973470482
2022-06-27,0.023853124745475403,0.9230410279343719,-0.021,0.8511480680394639,0.00135720918750965,1.0461759221259488
2022-07-04,0.10942173983728556,1.133463522989433,0.023575427770214853,0.8947896756095011,0.10048033484236589,1.2517763639275512
2022-07-11,-0.010165387790602307,1.1117760389411409,-0.017118832213482392,0.8623530890729032,-0.009400587105234299,1.2306083440769426
2022-07-18,-0.01999233317001141,1.0695567087901825,0.02956878682821633,0.9174206105625702,0.008784111971892068,1.2502022575367513
2022-07-25,0.00678922175491816,1.0836073882205377,0.012006982052503546,0.9404430454206953,0.026934076732085473,1.3108093778039578
2022-08-01,0.02125718030803564,1.127899006163097,-0.008242624015580725,0.9244487029736441,0.015653533896323887,1.3469817107273552
2022-08-08,-0.011479021154096526,1.1034728084575698,0.01264700640041918,0.9487872180374302,0.01665899902558673,1.3860800767594323
2022-08-15,-0.013729170982203776,1.0745938706138394,-0.011629035313407643,0.9261247026605555,-0.013696701707061342,1.3533986496988963
2022-08-22,-0.02220307520065056,1.0285315068937915,-0.014783684399707259,0.8976494829419419,-0.03007524801141082,1.2826196016394826
2022-08-29,0.006277323355651292,1.0412652550996904,-0.010881547303557622,0.8770001203277376,-0.02518226651380895,1.2251380664813527
2022-09-05,0.002206499535766962,1.045769305937445,0.007593920860761252,0.8912539106971455,0.029851960366081377,1.2915627998510129
2022-09-12,0.002002843301671101,1.0498666612886058,-0.021,0.8515375785725054,-0.042720836957295755,1.1936653191011737
2022-09-19,-0.010842078603833169,1.027641845819538,-0.021,0.8126552894224828,-0.04065517708217507,1.1044814670940895
2022-09-26,0.016408428524265502,1.0609122621194778,-0.01928678527648719,0.7776949960751025,-0.0027022483187303663,1.098794635587835
2022-10-03,-0.013795190915105313,1.032481584004258,-0.0014257687727367834,0.7751604140622481,0.0012964315815084749,1.1015155792365117
2022-10-10,0.020390975782159634,1.0739258667613742,0.0036930583345498097,0.7817161850245635,-0.024709093790863647,1.0495890336861957
2022-10-17,0.00854656719620582,1.0916508135415994,0.005558282423908119,0.7916194667801784,0.012183071148581245,1.0745593227089465
2022-10-24,0.04678071845623667,1.1894997413586474,0.0228963279414532,0.8326409736378688,0.06787762985102166,1.2153754925197706
2022-10-31,0.0028990001332060717,1.195847101400501,-0.007411002659107152,0.8190592665090499,-0.014723574588178915,1.1827572462148321
2022-11-07,0.031192813878585537,1.2643417513403183,0.06172336419981908,0.9313377241168439,0.07467098823793003,1.3457458868731962
2022-11-14,0.05162653442389179,1.3812418687133445,-0.01422832678668728,0.9038580198426525,0.02708479753611895,1.4092799392903408
2022-11-21,-0.012458600678642084,1.3515749271517814,0.017775132601630397,0.9376993486000331,0.010597604844417314,1.4348125360465218
2022-11-28,0.010772481071604924,1.3769072235429847,0.016241012427193672,0.9691695478008113,0.015065181839418032,1.4714934296469573
2022-12-05,0.001688390542796286,1.3809203712203186,-0.013886029743513904,0.9418256008900274,-0.018789744032470967,1.425054700725957
2022-12-12,-0.0010799973955653089,1.3783489834203522,-0.014464851501231054,0.9137373819318646,-0.003936826248436853,1.4155076817262442
2022-12-19,-0.016937313973827504,1.338066139948828,-0.008338485933164767,0.8977797096928541,0.004060602168230177,1.4253160974560384
2022-12-26,-0.014503278423167721,1.3041565157493693,-0.008641698630879586,0.8813796693738902,-0.0198047109657706,1.3772834131452907
2023-01-02,-0.03005557670209094,1.2349037628566415,0.006480694456618417,0.8935723161679963,0.0033340460676851234,1.3852093855606609
2023-01-09,-0.015804403424587634,1.1995824421733263,0.0158905174096605,0.9236621600245147,0.005449717874785535,1.3982081037842566
2023-01-16,-0.03218566852455384,1.128787410797107,-0.01551547713866738,0.8938156237581347,-0.03325458613391348,1.3184566858299136
2023-01-23,-0.002189151775589704,1.1241271720569075,-0.0039167182575557385,0.8863980815281169,0.009788660830352514,1.341151271977366
2023-01-30,-0.02247604218621802,1.0763852001288643,0.020209380450865552,0.9245210180395016,0.01576435750224305,1.3780580175956483
2023-02-06,0.04790221174799973,1.1758486436558497,-0.003672433978633852,0.9174533416602584,0.03625358424353597,1.4642711442725682
2023-02-13,0.03252034324435137,1.246607988395294,-0.013844588952112376,0.8909069883101177,0.005190437694879902,1.4770617901102052
2023-02-20,0.043551826517149436,1.3444518697579282,-0.013852620102760959,0.8647129721514017,0.0217675382490927,1.5309813273717952
2023-02-27,-0.008097754238651597,1.3254670746922814,0.009948252582065793,0.8832636077914184,0.01765473854669309,1.5756651409731068
2023-03-06,0.038937380037217244,1.4160146699436105,-0.019720694550854935,0.846124341423423,-0.030779287547879394,1.4963880029720462
2023-03-13,-0.01610327805405658,1.377108913930829,-0.005840418269634902,0.8353422030917559,0.002190696495588876,1.501856831421787
2023-03-20,-0.037698471607886606,1.2874955410301534,-0.00034515327578230233,0.8347087287181771,-0.015477519800589517,1.4631342927752162
2023-03-27,0.009806758902859453,1.309928458292402,0.013602226162125593,0.8596648517878278,0.029421970000104037,1.535604556043476
2023-04-03,-0.020656588908937002,1.2622132157204011,0.01846316772888978,0.8940001558659074,-0.013060741629585475,1.5024876800621922
2023-04-10,0.021689402722667887,1.3112792692007025,0.012331866397903044,0.9173567127456534,0.027821040696374137,1.5721094916513776
2023-04-17,-0.013189260362810738,1.2807952051480473,0.012381329576002131,0.9410961381209173,-0.0030286202232035274,1.5643195488286685
2023-04-24,-0.012240793641735321,1.2528764617027708,-0.021,0.9003331192203781,0.0005376791190340952,1.5656983299046048
2023-05-01,0.010491982004633294,1.276513600997618,-0.014172174252192898,0.8734012671175737,-0.005979979421337879,1.5503555066904142
2023-05-08,-0.010892681450918464,1.2517162635232677,-0.021,0.8340598405081046,-0.011304597429806357,1.521524764384389
2023-05-15,0.015701379950081334,1.287071316116624,0.0369222684171466,0.901777490232454,0.0070690923860114345,1.5393496558974382
2023-05-22,-0.024914241400692427,1.230090669246295,0.0023625698382923515,0.9062705723700204,-0.018572008235278603,1.492188833175859
2023-05-29,0.01688576650072628,1.2677474595626363,-0.0016887173679204504,0.9030514201465036,0.016660076559496504,1.5337088899372908
2023-06-05,0.014863169887498435,1.3014533753160586,0.003472607213270396,0.909659970235329,0.008499559709525543,1.555244299933869
2023-06-12,0.00450595065249881,1.3118236106542596,0.04263138068485172,0.9910714114050538,0.02553198421833905,1.6204847570737813
2023-06-19,-0.022165313760094403,1.2605813149661134,-0.01176674393832218,0.9676429839441367,-0.030281853143759918,1.5411316224946119
2023-06-26,0.001343399037112663,1.2636181777279534,0.0037971479652954433,0.9751144154970479,0.026915825116415864,1.6095282768434709
2023-07-03,-0.016881587492467775,1.2254047094110985,-0.010311076904199613,0.9547488588642645,-0.013787789685764426,1.573548649783298
2023-07-10,-0.02859069426385478,1.1617788437509833,0.017516412778050286,0.9889890467535538,-0.0008723960411548886,1.5713034961295076
2023-07-17,0.039050216584768406,1.2461967758078294,0.03389929585196667,1.0564143748957737,0.03523434523277677,1.6619016912103808
2023-07-24,0.015674934656835955,1.2814057634950125,0.012380216366411637,1.0818732297959825,0.014334830973940005,1.7000596020231264
2023-07-31,0.006538957136674612,1.2963237779938686,-0.01746822205116573,1.045506605935529,-0.005773676332591967,1.6844703318023377
2023-08-07,-0.03258700786045943,1.2214934569902223,-0.011452402432425502,1.0220806411061703,-0.01779735265515984,1.6366938666149378
2023-08-14,-0.0033601774773987106,1.2140288447098553,-0.017475939747687956,0.9867428816572328,-0.025576586372686408,1.569256238197128
2023-08-21,-0.00941638241818048,1.1931807024231849,-0.010650404881505232,0.9655832655721348,-0.012260136266201396,1.5377568066140435
2023-08-28,-0.019464997178450832,1.1504904462386847,-0.013405101603226235,0.939234422187539,0.004449183862970961,1.5490477532461755
2023-09-04,0.011164729082874386,1.1745000894662496,-0.0055954338702272274,0.9283835642193203,-0.00654462236356225,1.5323651983144924
2023-09-11,-0.010757199253213945,1.1511085587277297,-0.008113185274424357,0.9127382310826542,-0.005655834251210108,1.5180425604892926
2023-09-18,0.0026789475588712237,1.1568712657500004,-0.01818869544532503,0.8779480179308621,-0.041237755471105746,1.4142041371139982
2023-09-25,0.020210916441027307,1.2004636106761266,-0.0014079643278119376,0.8753039341121303,0.00047661503366286644,1.4153547831000775
2023-10-02,0.0029400084483468016,1.2069329922817942,-0.021,0.8359225514957755,0.006892614707347756,1.432002893001536
2023-10-09,-0.038210408715020974,1.1226051806400426,-0.009721782524455741,0.8180741117183896,-0.006158526090073558,1.4170253397338515
2023-10-16,-0.024770130394233765,1.0700279735401126,0.0007893022034186014,0.8195091216207473,-0.030387388300024017,1.3435782522043618
2023-10-23,-0.00032201221497684795,1.0693613992472888,-0.00214193793487487,0.815611846010297,-0.010622216186005364,1.3186842573606263
2023-10-30,0.03720056460704803,1.1463428116753192,0.0516701103221114,0.9094247103957813,0.07423155366288044,1.4908037922381676
2023-11-06,0.01058135122891557,1.1690540188233136,-0.006210540400304366,0.8975661510905288,0.004854968292742608,1.502896565672927
2023-11-13,0.031108396807331504,1.2365298119374066,0.06558257959779361,1.0220134342365021,0.0491385269851163,1.6258852161062012
2023-11-20,0.017932691101757173,1.2766368101947512,0.01748145630103544,1.0573611737272142,0.0119236176279006,1.6571952673578085
2023-11-27,0.0018048923520745247,1.2807458945619232,0.001500623601185424,1.060448498460672,0.027938584548458444,1.7314335419966485
2023-12-04,-0.027215923019199655,1.2186732898691703,0.010966274449721064,1.083043942184307,-0.0034034246106664228,1.7221373138574174
2023-12-11,0.02440252998791243,1.2728145313585832,0.023174717131687707,1.1313178963173036,0.05164079247233623,1.8627106419635315
2023-12-18,-0.006490755431699926,1.2580622480939208,0.0006279210307018905,1.1326561956475123,-0.0008376321593830786,1.8603127434668147
2023-12-25,-0.0032217263527049905,1.2507873894431882,0.010594261573359194,1.155250113230247,-0.0028319191421631246,1.852212569056018
2024-01-01,-0.02563938417780446,1.193078586862697,-0.005816392508093481,1.1427143326185871,-0.017601771682894937,1.802008574624411
2024-01-08,0.019352291279461052,1.2355196824744126,0.01597850834748445,1.1769517114686074,0.015039862492216286,1.844150398288773
2024-01-15,-0.006669173163119169,1.2206106146024296,0.024800972528822112,1.2309422310613125,0.001444387478534646,1.8482584535111304
2024-01-22,0.0032751382585453513,1.227883421383646,0.023513650990491776,1.2833998280624375,0.012603637413100641,1.8841568703179834
2024-01-29,0.0030095528048291534,1.2345883541833031,0.001712384339119764,1.2873098861679604,-0.004135876218409909,1.8722283545078717
2024-02-05,-0.023989091361619034,1.18098260999919,-0.00654509105278389,1.2723392346970583,-0.0047535338788716386,1.8585751197168627
2024-02-12,0.008082325454670618,1.1986100212641806,0.003139337162752799,1.279472873702924,0.014012589675962313,1.8986311599273704
2024-02-19,-0.008360329247957701,1.1802289175985528,0.002402388671469154,1.2849490535116295,0.012695119148530658,1.9354296278702923
2024-02-26,0.005773754566581096,1.1928170242677294,0.010671294853354229,1.309332418586545,0.020939348578162167,1.9968956120749333
2024-03-04,-0.004133337489638159,1.183753371453407,0.014631429725448349,1.3431212535817938,0.0154160701087427,2.0430959649392637
2024-03-11,0.01143678664011388,1.208728492837349,0.010030808751760073,1.366624654758657,0.007300283918595396,2.0653114294748525
2024-03-18,0.011228235270656653,1.2335286160039298,0.007781814771793572,1.3850412894563489,0.024455141841350916,2.1402740552705746
2024-03-25,0.003651146123100843,1.2416835553510874,0.0038620457941835233,1.3942524281372481,0.010612226269150767,2.1735993540922496
2024-04-01,0.0144219953157106,1.274013105085666,-0.021,1.343973127146366,-0.005280728279838952,2.156840438234216
2024-04-08,0.004909163813348,1.285176607932232,-0.014277869737257757,1.3105061841693373,-0.0232913137814369,2.083313477029374
2024-04-15,0.026282410668622726,1.3452365579922372,-0.011048035638995094,1.2849796295025158,-0.009830909478150747,2.053001701343936
2024-04-22,0.018795617308082997,1.3893167268331852,-0.010475074631160711,1.2610442973527949,0.01605903787386876,2.102029971294804
2024-04-29,-0.022067778740741187,1.3365898139638785,0.014643970455960342,1.294154963242847,-0.003386242928946053,2.0915257442391284
2024-05-06,-0.018895389222162384,1.292439039976491,-0.011006278457006781,1.2689048548938722,0.010721162075257168,2.124670492802946
2024-05-13,-0.009984761907208636,1.2695495819755358,0.014971291556509416,1.3028732909904681,-0.005180878721978688,2.1084819539335884
2024-05-20,-0.006017415821128424,1.2558927584141206,-0.014575039950366245,1.2693088207736505,-0.027233092355912522,2.0238283777954273
2024-05-27,0.017522883725239732,1.2954225049164214,-0.002258164273573003,1.2641843486688753,0.016447478555333555,2.0735627301942263
2024-06-03,0.01176718529088372,1.3224331668526377,-0.01931745892612036,1.2204460605122995,0.0035944907432080868,2.0846106229765793
2024-06-10,-0.017918010539470206,1.280819784891757,0.008094235930821418,1.2384188747977491,-0.0033628152831337308,2.074237647231117
